id,collection,bookNumber,bookName,chapterId,hadithNumber,text,gradedBy,grade
adab74,adab,3,Al-Adab Al-Mufrad,39,74,"Abdu'r-Rahman ibn Habib said, ""'Abdullah ibn 'Umar asked me, 'Whichclan are you from?' I replied, 'From Taym of Tamim.' He asked, 'One of themselvesor one of their mawlas?' 'One of their mawlas,' I replied. He said, 'So whydid you not say, 'One of their mawlas'?""",Al-Albani,Da'if
adab75,adab,3,Al-Adab Al-Mufrad,40,75,"Rifa'a ibn Rafi' reported that the Prophet, may Allah bless him and granthim peace, said to 'Umar, ""Gather your people [the Muhajirun] for me."" Hedid so. When they reached the door of the Prophet, may Allah bless him andgrant him peace, 'Umar came to him and said, ""I have gathered my people foryou."" The Ansar heard that and said, ""Revelation has been revealed aboutQuraysh."" People came to see and hear what would be said to them [the Muhajirun].The Prophet, may Allah bless him and grant him peace, came out and stoodin the midst of them. He said, ""Are there those among you who are not ofyou?"" They replied, ""Yes, there are those among us with whom we have madetreaties as well as our nephews and our mawlas."" The Prophet (ﷺ) said, ""Our allyis one of us. Our nephew is one of us. Our mawla is one of us."" You who arelistening: our friends among you are those who have taqwa of Allah. If youare one of them, then that is good. If that is not the case, then look out.People will bring their actions on the Day of Rising and you will come withburdens and you will be shunned."" Then he called out, ""O people!"" He raisedhis hands and put them on the heads of Quraysh. ""O people! Quraysh are thepeople of trustworthiness. If anyone who oppresses them (and one of thetransmitters thought that he said, 'faults them'), Allah will overturn him.""He repeated that three times.",Al-Albani,Hasan
adab76,adab,4,Al-Adab Al-Mufrad,41,76,"Uqba ibn 'Amir reported that he heard the Messenger of Allah, may Allahbless him and grant him peace, say, ""If someone has three daughters and ispatient with them and clothes them from his wealth, they will be a shieldagainst the Fire for him.""",Al-Albani,Sahih
adab77,adab,4,Al-Adab Al-Mufrad,41,77,"Ibn 'Abbas reported that he heard the Messenger of Allah, may Allah blesshim and grant him peace, say, ""There is no Muslim who has two daughters andtakes good care of them but that he will enter the Garden.""",Al-Albani,Hasan (li ghairih)
adab78,adab,4,Al-Adab Al-Mufrad,41,78,"Jabir ibn 'Abdullah reported that the Messenger of Allah, may Allah blesshim and grant him peace, said, ""Anyone who has three daughters and providesfor them, clothes them and shows mercy to them will definitely enter theGarden."" A man from the people said, ""And two daughters, Messenger of Allah?""He said, ""And two.""",Al-Albani,Hasan
adab79,adab,4,Al-Adab Al-Mufrad,42,79,"Abu Sa'id al-Khudri said that the Messenger of Allah, may Allah blesshim and grant him peace, said, ""No one has three daughters or three sistersand is good to them but that he will enter the Garden.""",Al-Albani,Hasan
adab80,adab,4,Al-Adab Al-Mufrad,43,80,"Musa ibn 'Ali reported that the Prophet, may Allah bless him and granthim peace, said, ""Shall I show you the greatest sadaqa (or one ofthe greatest forms of sadaqa)?"" He replied, ""Yes, indeed, Messengerof Allah!"" He went on, ""To provide for your daughter when she is returnedto you and you are her sole source of provision.""",Al-Albani,Da'if
adab81,adab,4,Al-Adab Al-Mufrad,43,81,"Suraqa ibn Ju'shum reported that the Messenger of Allah, may Allah blesshim and grant him peace, said the like of previous hadith.",Al-Albani,Da'if
adab82,adab,4,Al-Adab Al-Mufrad,43,82,"Al-Miqdam ibn Ma'dikarib heard the Messenger of Allah, may Allah blesshim and grant him peace, say, ""What you feed yourself is sadaqa foryou. What you feed your child is sadaqa for you. What you feed yourwife is sadaqa is for you. What you feed your servant is sadaqafor you.""",Al-Albani,Sahih
adab83,adab,4,Al-Adab Al-Mufrad,44,83,"It is reported that there was a man who had daughters who was with Ibn'Umar when he wished that his daughters were dead. Ibn 'Umar became angryand said, ""While you are providing for them!""",Al-Albani,Da'if
adab84,adab,5,Al-Adab Al-Mufrad,45,84,"A'isha said, ""Abu Bakr said, 'By Allah, there is no man on the faceof the earth that I love better than 'Umar.' Then he went out and came backand said, 'How did I swear, daughter?' I told him what he had said. Thenhe said, 'He is dearer to me although one's child is closer (to one's heart).'""",Al-Albani,Hasan
adab85,adab,5,Al-Adab Al-Mufrad,45,85,"Ibn Abi Nu'm said, ""I was with Ibn 'Umar when a man asked him about theblood of gnats. He asked, 'Where are you from?' 'From the people of Iraq,'he replied. He said, 'Look at this man! He asks about the blood of gnatswhen they murdered the grandson of the Prophet, may Allah bless him and granthim peace! I heard the Prophet, may Allah bless him and grant him peace,say, 'They are my sweet basil in this world.'""",Al-Albani,Sahih
adab86,adab,5,Al-Adab Al-Mufrad,46,86,"Al-Bara' said, ""I saw the Prophet, may Allah bless him and grant himpeace, when al-Hasan was on his shoulder. He was saying, 'O Allah, I lovehim, so love him.'""",Al-Albani,Sahih
adab87,adab,5,Al-Adab Al-Mufrad,47,87,"Jubayr ibn Nufayr said, ""One day we were sitting when al-Miqdad ibn al-Aswadwhen a man passed us. The man said, 'Blessing be to those two eyes whichsaw the Messenger of Allah, may Allah bless him and grant him peace. By Allah,I wish that I had seen what you have seen and witnessed what you have witnessed!'This angered al-Miqdad and that surprised me as the man had said nothingbut good things. Then he turned to them and said, 'What made the man desireto summon back what Allah has taken away? Does he not realise what his situationwould be if he had seen him? By Allah, if certain people had been with theMessenger of Allah, may Allah bless him and grant him peace, Allah wouldhave thrown them on their faces into Hellfire since they would neither haveanswered nor confirmed him? Do you not praise Allah Almighty since He broughtyou forth and you only know your Lord and confirm what your Prophet, mayAllah bless him and grant him peace, brought? You see enough affliction inother people. By Allah, the Messenger of Allah, may Allah bless him and granthim peace, was sent in the harshest state in which any Prophet was ever sent- in a gap (in the line of prophethood) and the time of Ignorance. Theydid not believe that the deen was better than worshipping idols. He broughtthe Discrimination by which it is possible to discriminate between the trueand false, and which can part a father from his child. Then a man will thinkof his father, child or brother as an unbeliever. Allah has loosened thelocks of his heart by faith and he knows that the other person will be destroyedin the Fire. Therefore his eye is not cool since he knows that the one heloves will be in the Fire. It is what Allah says, ""Those who say, 'OurLord, give us joy in our wives and children."" (Qur'an 25:74)'""",Al-Albani,Sahih
adab88,adab,5,Al-Adab Al-Mufrad,48,88,"Anas said, ""One day I visited the Prophet, may Allah bless him and granthim peace, and there was only myself, my mother and my aunt, Umm Hiram. Whenhe came to us, he asked us, 'Shall I pray with you?' It was not the timeof an obligatory prayer."" One of those listening to the person relating thisasked, ""Where did he put in Anas in relation to him?"" The reply was, ""Heput him to his right."" The report from Anas continues, ""Then he prayed withus and made supplication for us, the people of the house, that we would havethe best of the blessings of this world and the Next. My mother said, 'Messengerof Allah, make supplication to Allah for your little servant,' and he askedAllah to grant me every blessing. At the end of his supplication, he said,'O Allah, grant him a lot of money and many children and bless him!'""",Al-Albani,Sahih
adab89,adab,5,Al-Adab Al-Mufrad,49,89,"Anas ibn Malik said, ""A woman came to 'A'isha and 'A'isha gave her threedates. She gave each of her two children a date and kept one date for herself.The children ate the two dates and then looked at their mother. She tookher date and split it into two and gave each child a half of it. The Prophet,may Allah bless him and grant him peace, came and 'A'isha told him aboutit. He said, 'Are you surprised at that? Allah will show her mercy becauseof her mercy towards her child.'""",Al-Albani,Sahih
adab90,adab,5,Al-Adab Al-Mufrad,50,90,"A'isha said, ""A bedouin came to the Prophet, may Allah bless him andgrant him peace, and asked, ""Do you kiss your children? We do not kiss them.'The Prophet, may Allah bless him and grant him peace, said, 'Can I put mercyin your hearts after Allah has removed it from them?'""",Al-Albani,Sahih
adab91,adab,5,Al-Adab Al-Mufrad,50,91,"Abu Hurayra said, ""The Messenger of Allah, may Allah bless him and granthim peace, kissed Hasan ibn 'Ali while al-Aqra' ibn Habis at-Tamimi was sittingwith him. Al-Aqra' observed, 'I have ten children and I have never kissed any ofthem.' The Messenger of Allah, may Allah bless him and grant him peace, lookedat him and said, 'Whoever does not show mercy will not be shown mercy.'""",Al-Albani,Sahih
adab92,adab,5,Al-Adab Al-Mufrad,51,92,"Numayr ibn Aws said, ""They used to say, 'Correct action is a gift fromAllah, but adab comes from the parents.""",Al-Albani,Da'if
adab93,adab,5,Al-Adab Al-Mufrad,51,93,"An-Nu'man ibn Bashir said that his father had carried him to the Messengerof Allah, may Allah bless him and grant him peace. He said, 'Messenger ofAllah, I testify to you that I have given an-Nu'man such-and-such. (It wasa slave). The Prophet (ﷺ) asked, ""Have you given each of your children the same""?""""No,"" he replied. He said, ""Then testify to someone other than me."" Thenthe Prophet (ﷺ) asked, ""Do you not want to show equal kindness to all of them?""""Indeed I do,"" he replied. He said, ""Then do not do it.""",Al-Albani,Sahih
adab94,adab,5,Al-Adab Al-Mufrad,52,94,"Ibn 'Umar said, ""Allah has called them the 'dutiful' (al-Abrar) becausethey are dutiful (birr) to their parents and children. Just as you have aduty which you owe your parent, so you have a duty which you owe your child.""",Al-Albani,Da'if
adab95,adab,5,Al-Adab Al-Mufrad,53,95,Abu Sa'id said that the Prophet (may Allah bless him and grant him peace) said: 'Someone who does not show mercy will not be shown mercy.',Al-Albani,Sahih
adab96,adab,5,Al-Adab Al-Mufrad,53,96,"Jarir ibn 'Abdullah said, ""The Messenger of Allah, may Allah bless himand grant him peace, said, 'Allah will not show mercy to someone who doesnot show mercy to people.""",Al-Albani,Sahih
adab97,adab,5,Al-Adab Al-Mufrad,53,97,Same as 97.,Al-Albani,Sahih
adab98,adab,5,Al-Adab Al-Mufrad,53,98,"A'isha said, ""Some bedouins came to the Prophet, may Allah bless himand grant him peace. One of their men said to him, 'Messenger of Allah, doyou kiss children? By Allah, we do not kiss them.' The Messenger of Allah,may Allah bless him and grant him peace, said, 'Can I put mercy in your heartsafter Allah has removed it from them?'""",Al-Albani,Sahih
adab99,adab,5,Al-Adab Al-Mufrad,53,99,"Abu 'Uthman reported that 'Umar wanted to appoint a man as governor.The governor said, ""I have such-and-such a number of children and I havenever kissed any of them."" 'Umar said, ""Allah Almighty will only show mercyto the kindest of His slaves.""",Al-Albani,Hasan
adab100,adab,5,Al-Adab Al-Mufrad,54,100,"Abu Hurayra reported that the Messenger of Allah, may Allah bless himand grant him peace, said, ""Allah Almighty has divided mercy into one hundredparts. He kept ninety-nine parts and sent down one part to earth. Becauseof that one single part, creatures are merciful to one another so that eventhe mare will lift its hooves away from its foal so that it does not trampleon it.""",Al-Albani,Sahih
adab101,adab,6,Al-Adab Al-Mufrad,55,101,"A'isha reported that the Prophet, may Allah bless him and grant himpeace, said, ""Jibril, may Allah bless him and grant him peace, kept onrecommending that I treat neighbours well until I thought that he would orderme to treat them as my heirs.""",Al-Albani,Sahih
adab102,adab,6,Al-Adab Al-Mufrad,55,102,"Abu Shurayh al-Khuza'i reported that the Prophet, may Allah bless himand grant him peace, said, ""Anyone who believes in Allah and the Last Dayshould be good to his neighbours. Anyone who believes in Allah and the LastDay should be generous to his guest. Anyone who believes in Allah and theLast Day should be say what is good or be silent.""",Al-Albani,Sahih
adab103,adab,6,Al-Adab Al-Mufrad,56,103,"Al-Miqdad ibn al-Aswad reported that the Messenger of Allah, may Allahbless him and grant him peace, asked his Companions about fornication andthey said, ""It is unlawful. Allah and His Messenger have made it unlawful.""He said, ""It is less serious for a man to fornicate with ten women than forhim to fornicate with his neighbour's wife."" Then he asked them about stealing.They replied, ""It is unlawful. Allah and His Messenger have made it unlawful.""He said, ""It is less serious for a man to steal from ten houses than it isfor him to steal from his neighbour's house.""",Al-Albani,Sahih
